researchBudget, productType, productPricePerUnit, productStatus, eventCountry, eventAttendance, afflictionCommunicable, afflictionCasesReported, afflictionDeathRate, afflictionImmunizationPercentage, afflictionCountry, countryRegion, countryGDP, countryLandlocked, countryPopulation, countryRural, salesTotalRevenue
557512,64,343,6,2,-1,1,-1,-1,82,3,2,37800,0,320738994,0,1
83084,10,876,8,5,-1,1,-1,-1,-1,4,1,5000,0,1379860000,0,0
338145,83,660,7,1,-1,1,-1,-1,91,1,2,9000,0,112463886,0,1
218816,64,971,0,4,-1,1,-1,-1,71,6,0,10700,0,51216967,0,0
810028,64,402,6,4,-1,1,23822,7800,-1,7,3,7800,0,211049519,0,0
750916,64,452,6,4,51436,1,28699,2,-1,3,1,5000,0,1396215000,0,1
81409,64,321,8,4,-1,1,-1,-1,90,9,0,10700,0,52832659,0,1
576132,64,79,7,9,-1,1,-1,-1,98,8,1,5000,0,1317885000,0,1
845537,64,383,9,7,-1,1,-1,-1,-1,8,0,4000,0,76873670,1,0
385724,51,523,6,9,-1,0,-1,-1,-1,1,1,2900,0,1310152392,1,0
779392,83,229,6,1,-1,1,-1,-1,79,6,3,7800,0,199287292,0,1
284777,70,232,6,9,-1,1,-1,-1,-1,6,1,2900,0,1280842119,1,1
19080,64,667,9,4,-1,1,-1,-1,75,7,1,5000,0,1407745000,0,0
823821,64,440,9,6,-1,1,-1,-1,-1,1,3,7800,0,195713637,0,0
900113,64,941,7,6,-1,1,-1,-1,-1,7,0,10700,0,47880595,0,1
66005,83,123,0,5,-1,1,-1,-1,97,3,1,5000,0,1345035000,0,1
420463,64,605,6,7,-1,0,40926963,-1,-1,3,0,4000,0,96442590,1,1
61707,83,392,6,6,-1,0,-1,-1,-1,9,0,10700,0,53687125,0,0
137417,83,472,6,9,-1,1,-1,-1,87,9,1,5000,0,1317885000,0,0
760073,64,951,8,2,-1,1,-1,-1,93,4,1,2100,0,164022626,1,0
791150,64,876,6,5,804659,0,411387851,-1,-1,9,3,7800,0,204471759,0,1
885472,64,519,9,2,-1,1,-1,-1,-1,4,0,10700,0,54544184,0,0
485389,64,407,6,7,-1,1,0,-1,-1,8,1,2100,0,175525610,1,0
840775,11,533,5,9,-1,0,-1,-1,-1,3,1,2900,0,1183209471,1,1
716761,11,698,8,7,-1,0,-1,-1,-1,1,1,2900,0,1200669762,1,0
961784,38,428,8,9,-1,1,-1,-1,-1,6,1,5000,0,1345035000,0,1
394163,64,501,9,7,-1,1,569567,19,-1,7,0,10700,0,58558267,0,0
104963,83,472,6,3,-1,1,-1,-1,87,9,1,2100,0,199426953,1,1
886882,64,574,6,7,-1,1,0,-1,-1,4,2,29800,0,37065178,0,0
569410,64,643,7,7,-1,1,-1,-1,-1,7,1,2100,0,165803560,1,1
896155,83,802,6,9,30000400,1,874308,3,-1,4,1,2100,0,203631356,1,1
4516,64,841,6,2,-1,0,-1,-1,-1,7,0,4000,0,100388076,1,1
103381,83,834,6,6,-1,1,-1,-1,99,4,1,2900,0,1217726217,1,0
324589,64,536,6,8,-1,1,-1,-1,63,7,2,29800,0,34339328,0,0
717297,64,36,8,9,-1,1,-1,-1,87,9,1,5000,0,1379860000,0,0
230775,63,155,9,2,-1,0,-1,-1,-1,4,1,5000,0,1317885000,0,0
404754,64,949,6,5,804659,1,-1,-1,-1,1,2,37800,0,298379912,0,1
417869,64,967,0,8,-1,0,-1,-1,-1,7,1,2900,0,1095351995,1,1
900634,64,919,9,7,-1,1,-1,-1,91,3,1,5000,0,1363240000,0,1
977227,83,683,6,9,-1,1,-1,-1,99,4,2,37800,0,313877662,0,0
66620,64,3,7,7,-1,0,-1,-1,-1,9,2,29800,0,33098932,0,0
147542,64,413,6,7,-1,1,15745,6300,-1,3,2,37800,0,306771529,0,0
143096,83,306,6,1,-1,1,-1,-1,73,6,1,2900,0,1280842119,1,0
930833,64,361,6,9,-1,1,-1,-1,-1,2,3,7800,0,186127108,0,1
86750,51,165,0,6,-1,1,-1,-1,76,6,1,2100,0,207906210,1,1
507805,4,50,6,9,-1,0,374167640,-1,-1,4,1,2900,0,1147609924,1,1
292525,64,279,6,5,-1,1,-1,-1,86,9,0,4000,0,75523576,1,1
26421,64,491,0,1,-1,1,-1,-1,-1,3,1,5000,0,1407745000,0,1
122054,64,208,6,1,1168509,1,-1,-1,-1,2,2,37800,0,298444215,0,0
858903,64,678,6,6,-1,1,-1,-1,-1,9,1,2100,0,179424643,1,0
736444,64,548,9,1,-1,1,-1,-1,94,8,1,2900,0,1338676779,1,1
842350,64,931,6,7,-1,1,-1,-1,-1,7,2,29800,0,37065178,0,1
311701,83,156,6,2,-1,0,-1,-1,-1,4,2,29800,0,36545295,0,0
227498,64,751,6,9,15900,0,-1,-1,-1,9,0,4000,0,82761244,1,1
944896,64,272,6,9,-1,1,15131,1,-1,8,2,29800,0,33247118,0,0
185366,64,654,9,7,-1,1,13564,0,-1,8,1,5000,0,1371860000,0,1
278252,83,419,6,7,-1,1,15284,6400,-1,3,1,2100,0,167808106,1,0
230263,64,817,9,2,-1,1,6643448,-1,-1,5,0,4000,0,94447071,1,1
177403,83,988,6,4,-1,1,-1,-1,92,8,1,2100,0,171648984,1,1
67537,64,377,8,1,1168509,1,11257,1,-1,8,1,2900,0,1095351995,1,0
393287,83,238,6,9,-1,1,2218,0,-1,1,2,29800,0,37593384,0,1
710641,64,250,6,4,-1,0,17487610,-1,-1,6,2,37800,0,313877662,0,1
246447,64,477,5,7,-1,0,348335290,-1,-1,4,1,5000,0,1387790000,0,1
199623,83,149,6,9,-1,1,-1,-1,91,1,2,9000,0,117274156,0,1
45486,64,683,6,7,-1,1,525967,24,-1,7,1,5000,0,1363240000,0,1
380428,64,176,6,7,-1,1,-1,-1,95,8,1,2900,0,1324517250,1,0
270757,83,343,6,5,-1,1,15646,1,-1,8,1,2100,0,167808106,1,0
936774,65,832,9,5,-1,1,-1,-1,-1,1,1,2100,0,195305012,1,1
542336,64,243,6,1,-1,0,-1,-1,-1,4,1,5000,0,1396215000,0,1
542673,83,930,6,7,-1,0,396341277,-1,-1,9,1,5000,0,1345035000,0,0
850405,64,758,0,9,-1,1,1086217,4,-1,4,2,37800,0,304093966,0,1
379653,64,492,9,1,-1,0,-1,-1,-1,8,2,37800,0,304093966,0,0
328013,87,899,0,7,-1,1,-1,-1,99,5,2,37800,0,309327143,0,1
162137,65,110,9,5,-1,1,-1,-1,-1,9,2,37800,0,306771529,0,0
331193,83,939,7,4,-1,0,-1,-1,-1,7,0,4000,0,78887007,1,0
204419,64,11,6,7,-1,0,-1,-1,-1,8,0,10700,0,50477013,0,0
300036,64,432,6,3,-1,1,-1,-1,-1,7,1,2900,0,1095351995,1,0
748739,83,38,6,5,292161,0,-1,-1,-1,4,2,37800,0,320738994,0,1
47839,11,70,0,4,-1,1,-1,-1,59,7,2,9000,0,107560155,0,1
555045,70,735,6,3,-1,1,-1,-1,70,9,1,2900,0,1280842119,1,0
522697,51,764,9,8,-1,0,-1,-1,-1,3,2,29800,0,34339328,0,0
498739,64,100,0,3,-1,1,-1,-1,-1,8,2,9000,0,109170503,0,1
133913,64,933,6,1,-1,1,565470,250000,-1,6,2,29800,0,32243753,0,0
408755,83,261,6,1,455342,1,-1,-1,-1,5,2,9000,0,127575529,0,1
912566,64,349,0,7,-1,1,-1,-1,-1,6,1,5000,0,1396215000,0,0
475548,64,773,8,9,30000400,0,-1,-1,-1,9,3,7800,0,201035904,0,1
68666,64,159,6,9,-1,0,-1,-1,-1,5,0,4000,0,88404652,1,0
48112,64,711,6,1,-1,1,-1,-1,99,5,2,9000,0,112463886,0,0
879808,64,793,6,6,729000,1,-1,-1,91,1,1,2900,0,1217726217,1,1
400752,64,883,9,5,-1,1,607200,-1,-1,6,1,2100,0,175525610,1,1
41578,77,44,6,5,-1,0,78283092,-1,-1,7,0,4000,0,86422240,1,0
327556,83,785,6,2,-1,1,-1,-1,86,4,3,7800,0,186127108,0,0
253263,1,299,9,9,51050,1,-1,-1,99,4,1,5000,0,1337705000,0,0
1050,64,870,7,9,-1,1,-1,-1,-1,4,1,2100,0,191260799,1,1
976324,83,453,6,9,-1,1,-1,-1,-1,4,0,4000,0,78887007,1,0
1240,83,255,6,9,-1,0,-1,-1,-1,6,2,9000,0,115695468,0,0
680898,64,441,0,8,-1,1,-1,-1,-1,8,0,10700,0,57792520,0,1
795826,64,939,6,9,-1,1,-1,-1,-1,2,2,9000,0,106005199,0,0
954555,83,133,6,1,-1,1,636010,57,-1,6,1,2900,0,1217726217,1,0
488485,64,251,9,3,-1,1,-1,-1,-1,4,3,7800,0,192030362,0,0
359822,39,512,9,7,-1,1,-1,-1,88,3,2,37800,0,326838199,0,1
287106,64,403,6,7,-1,1,-1,-1,-1,5,0,4000,0,78232124,1,1
275591,64,188,9,9,-1,1,-1,-1,-1,8,3,7800,0,188078227,0,0
700271,8,139,0,2,-1,1,-1,-1,93,2,1,2100,0,195305012,1,0
280082,39,125,9,5,65750,0,348335290,-1,-1,4,2,29800,0,36109487,0,0
535483,64,548,6,1,-1,1,874308,3,-1,4,2,37800,0,323071755,0,1
776118,64,463,6,8,-1,0,101353522,-1,-1,2,3,7800,0,204471759,0,0
97628,64,901,9,9,-1,1,-1,-1,98,8,1,5000,0,1311020000,0,1
660880,10,425,9,9,-1,1,1889,500,-1,8,1,5000,0,1387790000,0,1
215771,83,369,6,1,-1,1,7908,0,-1,2,0,4000,0,78887007,1,0
857915,64,714,6,9,30000400,1,-1,-1,99,5,2,29800,0,34004889,0,0
548584,64,687,6,9,-1,1,-1,-1,94,1,2,29800,0,32889025,0,0
323524,83,367,9,9,-1,1,1808,500,-1,8,2,37800,0,318386329,0,0
932055,13,954,6,1,-1,1,-1,-1,99,4,1,5000,0,1331260000,0,1
24985,10,365,6,9,-1,1,-1,-1,97,8,2,9000,0,114092961,0,0
727481,5,617,6,9,-1,1,-1,-1,-1,6,1,5000,0,1313973713,0,0
684894,64,395,6,9,-1,1,-1,-1,76,3,1,2100,0,207906210,1,1
651831,64,501,0,9,-1,1,-1,-1,70,1,2,9000,0,117274156,0,1
10736,64,425,6,1,-1,1,15514,6300,-1,3,2,37800,0,304093966,0,1
405793,64,998,6,7,-1,0,-1,-1,-1,6,1,5000,0,1303720000,0,0
6735,64,182,9,3,-1,1,-1,-1,98,3,2,29800,0,35702908,0,0
170596,64,702,6,9,-1,1,-1,-1,87,9,0,10700,0,55386369,0,0
185656,64,199,6,9,-1,1,-1,-1,58,3,0,10700,0,57009751,0,1
499915,64,313,6,1,477040,1,-1,-1,92,2,0,4000,0,94447071,1,1
311777,64,572,6,5,-1,1,-1,-1,87,1,0,4000,0,84529251,1,1
993924,10,998,0,3,-1,1,-1,-1,99,5,1,2100,0,183340168,1,1
799957,83,415,6,1,-1,1,-1,-1,77,6,0,10700,0,50477013,0,0
719164,64,204,6,4,-1,1,-1,-1,95,8,3,7800,0,211049519,0,0
969598,64,808,6,9,-1,1,290449,84000,-1,6,0,10700,0,58558267,0,0
542716,64,329,9,7,-1,1,-1,-1,95,2,2,37800,0,306771529,0,1
969088,64,178,9,3,-1,1,-1,-1,87,9,1,2100,0,199426953,1,1
348193,64,195,6,8,-1,0,-1,-1,-1,7,1,5000,0,1311020000,0,0
851193,77,175,6,9,-1,1,1728,200,-1,8,1,2900,0,1265780243,1,1
783833,64,790,6,7,-1,1,2843031,34,-1,9,2,29800,0,35702908,0,0
230350,64,685,0,6,296440,1,755,100,-1,8,3,7800,0,186127108,0,0
70797,64,469,9,5,-1,1,-1,-1,99,5,1,2100,0,171648984,1,1
287227,83,623,6,9,-1,1,-1,-1,-1,7,1,2900,0,1095351995,1,1
41744,64,961,6,4,-1,1,387497,-1,-1,4,3,7800,0,192030362,0,0
310863,64,113,6,7,-1,1,47042,14000,-1,5,3,7800,0,188167353,0,0
676260,64,945,6,4,-1,1,-1,-1,-1,3,2,9000,0,121858251,0,1
595759,64,985,6,6,296440,1,11811,0,-1,8,1,2100,0,212228288,1,0
905815,64,26,6,9,-1,1,-1,-1,-1,6,2,29800,0,35702908,0,0
51555,64,593,6,1,-1,0,82036388,-1,-1,2,0,4000,0,98423602,1,1
91189,64,640,6,2,-1,1,-1,-1,-1,2,1,2900,0,1147609924,1,1
922876,11,70,0,7,-1,1,-1,-1,75,7,1,2100,0,203631356,1,1
712471,75,836,0,9,51050,1,2242,0,-1,1,2,29800,0,33098932,0,1
909346,64,707,0,1,477040,1,-1,-1,95,8,1,2100,0,212228288,1,1
825551,75,132,8,7,-1,1,-1,-1,-1,7,1,2900,0,1324517250,1,0
999754,64,317,9,9,-1,1,495212,26,-1,7,3,7800,0,195713637,0,1
188272,64,157,9,5,-1,0,-1,-1,-1,5,2,37800,0,320738994,0,0
867758,65,821,6,5,-1,1,-1,-1,-1,8,1,5000,0,1313973713,0,0
983831,64,193,6,5,-1,1,-1,-1,96,5,2,29800,0,33247118,0,0
70159,64,903,0,1,455342,0,8292360,-1,-1,1,1,5000,0,1371860000,0,1
195398,5,314,9,3,-1,1,-1,-1,-1,1,1,5000,0,1379860000,0,1
851940,64,26,0,2,-1,1,88334,3,-1,5,2,37800,0,304093966,0,0
751228,64,724,9,7,-1,0,-1,-1,-1,8,0,4000,0,96442590,1,1
177880,2,7,6,9,-1,1,-1,-1,99,5,1,2900,0,1200669762,1,0
342750,64,681,6,7,-1,1,-1,-1,-1,4,1,2100,0,212228288,1,1
395845,64,291,6,7,-1,0,393976360,-1,-1,4,3,7800,0,201035904,0,1
348717,10,998,0,9,-1,1,-1,-1,95,8,0,4000,0,100388076,1,1
86632,64,978,6,7,-1,1,14667,1900,-1,7,0,10700,0,52003759,0,0
853373,64,431,0,2,-1,1,1008776,3,-1,4,0,4000,0,84529251,1,1
469632,51,912,6,9,-1,0,40377718,-1,-1,3,2,9000,0,115695468,0,1
212969,83,296,6,3,-1,1,-1,-1,56,7,2,9000,0,112463886,0,1
267999,64,459,6,1,-1,1,15860,1,-1,8,3,7800,0,186127108,0,0
706811,64,196,6,9,-1,1,28777488,-1,-1,5,1,2100,0,164022626,1,1
875257,39,268,6,5,-1,1,-1,-1,69,7,0,10700,0,54544184,0,1
310864,64,453,6,9,-1,1,-1,-1,98,5,1,2100,0,183340168,1,1
88573,64,800,6,9,-1,1,-1,-1,79,9,0,10700,0,52832659,0,0
163195,39,272,0,6,-1,1,-1,-1,-1,7,2,9000,0,107560155,0,0
873746,64,907,8,1,-1,1,-1,-1,96,5,2,37800,0,318386329,0,0
704906,64,865,0,1,325138,1,547194,250000,-1,6,1,5000,0,1317885000,0,1
347889,51,973,6,1,-1,0,-1,-1,-1,3,0,4000,0,82761244,1,0
904394,64,235,6,1,-1,1,-1,-1,-1,6,2,37800,0,325122128,0,1
940381,64,83,5,8,-1,1,-1,-1,-1,2,0,10700,0,44187637,0,0
988492,64,782,9,1,-1,0,-1,-1,-1,4,2,29800,0,36109487,0,0
723523,64,706,0,2,-1,1,212488594,-1,-1,9,2,9000,0,107560155,0,0
563281,83,452,6,3,-1,0,-1,-1,-1,6,1,2900,0,1183209471,1,1
704372,64,640,6,7,-1,1,-1,-1,-1,7,3,7800,0,188078227,0,0
957323,64,762,7,1,1168509,1,-1,-1,84,7,2,29800,0,35082954,0,1
38473,8,448,9,7,-1,1,-1,-1,93,8,1,2900,0,1295600768,1,1
419067,64,605,6,7,-1,1,2691758,32,-1,9,2,37800,0,326838199,0,0
203471,11,585,6,7,-1,1,-1,-1,95,8,0,4000,0,98423602,1,1
83235,64,104,0,2,-1,1,-1,-1,65,9,1,5000,0,1303720000,0,1
358551,64,73,6,9,-1,0,-1,-1,-1,7,3,7800,0,188078227,0,0
514068,64,676,6,7,-1,1,-1,-1,8,9,1,2900,0,1147609924,1,1
12753,64,967,6,6,-1,1,-1,-1,-1,3,2,9000,0,118827158,0,1
786260,83,118,6,9,-1,0,-1,-1,-1,5,1,2900,0,1200669762,1,0
958620,64,628,9,6,-1,1,8497511,-1,-1,7,0,4000,0,78232124,1,1
720308,83,467,6,6,-1,1,-1,-1,-1,1,1,2100,0,187280125,1,1
453491,64,887,6,7,-1,1,-1,-1,-1,1,1,5000,0,1313973713,0,1
335211,64,61,8,9,-1,0,385759000,-1,-1,4,1,2100,0,212228288,1,0
228616,64,17,0,7,-1,1,-1,-1,-1,4,2,37800,0,309327143,0,1
428082,5,656,6,5,292161,1,-1,-1,95,3,0,10700,0,51216967,0,0
427596,39,377,9,9,-1,1,10879212,-1,-1,5,1,5000,0,1396215000,0,1
101029,64,612,6,2,-1,1,-1,-1,-1,4,2,29800,0,37593384,0,1
927825,63,600,9,4,-1,1,-1,-1,-1,9,2,37800,0,320738994,0,1
454362,51,752,7,5,-1,1,14370,1,-1,8,2,29800,0,34339328,0,0
35140,64,950,7,1,-1,0,-1,-1,-1,1,1,2900,0,1310152392,1,0
784334,64,848,0,7,-1,1,15860,1,-1,8,0,10700,0,47880595,0,1
942213,64,588,9,9,-1,1,-1,-1,63,7,1,2100,0,183340168,1,0
742743,64,66,7,7,-1,1,-1,-1,-1,1,3,7800,0,188167353,0,0
693971,64,332,6,6,296440,0,-1,-1,-1,6,2,9000,0,127575529,0,1
409921,83,819,6,9,-1,1,-1,-1,91,2,0,10700,0,58558267,0,1
262887,64,490,6,9,-1,1,-1,-1,86,7,0,4000,0,92442549,1,1
550172,83,957,6,7,-1,0,6486406,-1,-1,1,0,4000,0,98423602,1,0
479182,10,806,6,1,-1,1,-1,-1,-1,8,0,4000,0,78887007,1,0
840678,64,295,9,4,-1,1,-1,-1,65,7,1,2900,0,1280842119,1,0
42148,64,689,6,6,-1,1,-1,-1,-1,5,1,5000,0,1371860000,0,0
538422,83,123,6,3,-1,1,-1,-1,70,6,3,7800,0,207833825,0,1
333188,64,949,9,9,-1,1,-1,-1,70,6,2,29800,0,37065178,0,0
275533,64,453,6,7,-1,1,-1,-1,-1,4,1,5000,0,1331260000,0,1
986397,64,719,6,5,-1,1,-1,-1,97,8,1,5000,0,1363240000,0,0
823879,11,376,9,9,-1,1,-1,-1,92,2,2,9000,0,120355137,0,0
929273,64,324,9,6,-1,0,-1,-1,-1,3,0,4000,0,79636081,1,1
178116,64,104,6,9,-1,1,-1,-1,79,6,0,10700,0,48489464,0,1
400256,64,383,6,9,-1,1,-1,-1,98,8,2,37800,0,298379912,0,1
448352,64,890,9,9,-1,1,-1,-1,-1,1,1,2900,0,1165486291,1,0
199153,64,240,9,1,-1,1,-1,-1,-1,2,1,2100,0,207906210,1,1
563024,64,660,6,3,-1,1,-1,-1,82,9,0,4000,0,84529251,1,1
148521,64,233,6,7,-1,0,-1,-1,-1,4,2,29800,0,33098932,0,0
488695,64,193,6,8,-1,1,-1,-1,99,5,0,4000,0,76873670,1,0
486830,51,461,6,7,-1,1,-1,-1,79,9,0,10700,0,54544184,0,1
252176,83,760,6,7,-1,1,-1,-1,-1,7,2,9000,0,107449525,0,1
655810,83,150,6,1,366370,0,-1,-1,-1,3,0,10700,0,47880595,0,0
119843,64,341,6,9,-1,1,-1,-1,96,3,2,9000,0,112463886,0,1
901600,83,55,9,1,-1,1,-1,-1,93,2,1,5000,0,1396215000,0,1
487128,64,239,9,7,-1,1,1808,500,-1,8,0,4000,0,90424668,1,1
651352,64,482,0,5,5029873,0,33682172,-1,-1,8,1,5000,0,1363240000,0,0
983092,5,984,6,8,-1,1,-1,-1,-1,4,1,2900,0,1338676779,1,1
877689,75,652,9,7,-1,1,-1,-1,89,3,3,7800,0,201035904,0,0
785593,10,477,9,2,-1,1,-1,-1,-1,8,3,7800,0,201035904,0,1
726230,1,220,8,9,-1,0,-1,-1,-1,2,2,29800,0,33098932,0,0
848964,64,571,6,4,-1,1,2893,500,-1,8,1,2100,0,207906210,1,0
560199,11,758,0,7,-1,1,11747,500,-1,7,0,4000,0,78232124,1,1
705267,11,686,9,9,-1,1,-1,-1,-1,4,3,7800,0,206163056,0,1
529427,83,695,9,7,-1,1,-1,-1,97,8,3,7800,0,192030362,0,0
952452,65,512,6,9,-1,1,-1,-1,-1,9,0,10700,0,55386369,0,0
323212,64,576,6,7,-1,1,-1,-1,91,5,2,9000,0,127575529,0,1
13951,83,646,6,9,-1,0,-1,-1,-1,9,3,7800,0,211049519,0,0
66616,10,238,9,7,-1,1,-1,-1,69,6,0,4000,0,86422240,1,0
888985,64,474,6,3,-1,1,-1,-1,92,5,1,2900,0,1352642283,1,0
356916,64,295,6,9,-1,0,-1,-1,-1,6,2,29800,0,32889025,0,1
981594,64,906,6,8,-1,1,-1,-1,-1,4,2,37800,0,313877662,0,1
600358,83,759,6,1,-1,1,-1,-1,85,7,1,2100,0,195305012,1,1
758592,64,771,9,5,-1,1,-1,-1,99,4,2,9000,0,117274156,0,1
889440,83,34,6,7,-1,1,-1,-1,-1,1,2,29800,0,35437435,0,1
433207,64,865,6,7,-1,1,19497,5900,-1,3,0,10700,0,55386369,0,1
740357,83,689,6,7,-1,1,2893,500,-1,8,1,2100,0,207906210,1,1
261105,51,89,7,7,-1,0,21809176,-1,-1,6,0,4000,0,78232124,1,1
842826,39,352,9,9,-1,0,-1,-1,-1,5,1,2100,0,175525610,1,0
812957,83,857,9,7,-1,1,782,100,-1,8,0,4000,0,78232124,1,0
980127,64,86,6,9,-1,1,20791,6300,-1,7,1,2100,0,207906210,1,1
270620,83,177,6,9,-1,0,93598027,-1,-1,5,3,7800,0,206163056,0,0
828588,64,244,8,9,-1,1,-1,-1,96,3,0,4000,0,78232124,1,0
761464,64,229,6,9,-1,1,-1,-1,86,6,3,7800,0,204471759,0,1
206085,64,131,6,4,-1,1,-1,-1,-1,4,1,2900,0,1200669762,1,0
311717,64,591,9,6,729000,1,-1,-1,99,4,2,29800,0,34004889,0,1
645208,64,979,9,9,-1,0,-1,-1,-1,3,3,7800,0,211049519,0,1
934099,64,794,6,6,-1,1,-1,-1,-1,5,0,10700,0,49119766,0,0
160797,83,250,6,9,-1,1,-1,-1,-1,1,2,9000,0,107449525,0,0
354598,64,673,6,5,-1,1,-1,-1,91,1,2,29800,0,34714222,0,1
632169,64,402,7,5,-1,1,-1,-1,-1,8,0,4000,0,86422240,1,1
88943,83,189,6,9,-1,1,-1,-1,97,8,2,37800,0,306771529,0,0
351008,83,187,6,2,-1,1,-1,-1,82,6,1,2100,0,175525610,1,0
375354,51,637,6,4,51436,1,-1,-1,79,9,2,37800,0,313877662,0,0
606925,10,699,6,1,-1,1,-1,-1,-1,8,2,29800,0,37593384,0,1
866460,64,627,6,9,-1,1,-1,-1,87,4,2,37800,0,295516599,0,1
12288,83,65,7,7,-1,1,310346,86000,-1,6,1,2900,0,1352642283,1,0
324026,88,874,6,3,-1,1,-1,-1,95,8,2,9000,0,126190782,0,0
710119,64,423,6,7,-1,1,14436090,-1,-1,7,3,7800,0,201035904,0,0
234846,16,185,6,4,-1,1,-1,-1,-1,9,3,7800,0,206163056,0,0
492666,64,351,9,9,-1,1,-1,-1,92,1,2,37800,0,304093966,0,1
799993,83,701,9,9,-1,1,-1,-1,-1,7,0,4000,0,98423602,1,0
361615,64,984,6,8,-1,1,-1,-1,-1,2,0,4000,0,92442549,1,0
339515,64,638,0,4,-1,1,624045,47,-1,6,1,2900,0,1250287939,1,1
565602,83,566,6,7,-1,0,-1,-1,-1,1,0,10700,0,58558267,0,1
360627,64,777,9,2,-1,0,-1,-1,-1,3,2,37800,0,298444215,0,0
440472,64,224,6,1,1168509,1,-1,-1,84,7,2,9000,0,118827158,0,0
422031,64,278,6,9,-1,1,-1,-1,93,8,1,2100,0,195305012,1,0
632520,83,9,6,9,-1,1,15646,1,-1,8,2,9000,0,109170503,0,0
994518,64,585,6,9,-1,1,-1,-1,96,3,3,7800,0,186127108,0,0
394121,64,379,7,3,-1,1,16536650,-1,-1,5,2,9000,0,110815272,0,1
791013,6,498,8,7,-1,0,-1,-1,-1,2,3,7800,0,201035904,0,1
998699,64,318,9,3,-1,1,-1,-1,-1,9,0,10700,0,44187637,0,0
541869,75,299,6,9,-1,0,14031856,-1,-1,8,0,4000,0,84529251,1,0
233494,64,493,9,4,-1,0,-1,-1,-1,6,2,37800,0,311583481,0,1
539717,64,304,6,5,292161,0,85804313,-1,-1,5,0,10700,0,48489464,0,0
471376,64,895,6,8,-1,0,94972284,-1,-1,5,1,5000,0,1407745000,0,1
10334,64,955,9,8,-1,0,-1,-1,-1,4,3,7800,0,193886505,0,1
792563,70,124,6,5,65750,1,-1,-1,91,1,2,29800,0,37065178,0,0
127702,64,165,9,9,-1,1,-1,-1,-1,5,1,5000,0,1396215000,0,1
235739,64,577,0,8,-1,1,97083,2,-1,5,1,2900,0,1366417756,1,1
682686,64,775,8,7,-1,1,-1,-1,54,7,2,29800,0,32889025,0,1
29145,51,79,0,1,-1,1,40213,-1,-1,2,3,7800,0,195713637,0,1
996914,64,957,6,9,-1,1,484451,28,-1,7,0,4000,0,81134789,1,1
771356,64,718,0,2,-1,1,-1,-1,-1,9,1,5000,0,1313973713,0,1
438169,64,630,6,1,1195299,1,-1,-1,99,5,1,5000,0,1345035000,0,1
809102,64,331,6,1,-1,0,369459154,-1,-1,9,1,5000,0,1311020000,0,0
425933,64,783,8,9,-1,1,463150,29,-1,7,2,29800,0,32889025,0,1
983903,64,289,6,1,-1,1,87249,3,-1,5,0,10700,0,50477013,0,1
379145,51,530,6,7,-1,1,-1,-1,88,9,2,9000,0,112463886,0,1
632991,64,200,6,5,-1,1,-1,-1,-1,8,2,9000,0,127575529,0,0
317649,32,226,6,5,-1,1,-1,-1,-1,2,0,4000,0,81134789,1,0
136248,10,973,9,4,-1,1,15514,6300,-1,3,2,29800,0,33247118,0,1
377226,64,979,9,8,-1,1,-1,-1,84,6,1,2900,0,1295600768,1,1
897162,64,586,6,9,-1,1,-1,-1,-1,4,1,2900,0,1147609924,1,0
640477,64,365,0,5,5029873,1,20363,5700,-1,7,3,7800,0,206163056,0,1
227779,64,210,6,5,-1,1,-1,-1,-1,9,0,10700,0,51216967,0,0
62744,8,10,6,9,-1,1,19943,4900,-1,7,3,7800,0,204471759,0,0
880728,16,341,6,3,-1,1,-1,-1,91,1,0,10700,0,53687125,0,0
621594,64,587,7,7,-1,1,-1,-1,94,2,0,10700,0,53687125,0,1
300385,83,81,6,7,-1,1,-1,-1,75,7,0,10700,0,55386369,0,0
999267,64,259,9,7,-1,0,94470663,-1,-1,5,3,7800,0,209469320,0,1
127836,64,853,9,5,-1,1,-1,-1,94,2,0,10700,0,49779472,0,0
140432,63,409,9,5,-1,1,-1,-1,85,6,3,7800,0,204471759,0,1
543952,64,470,7,5,-1,1,495212,26,-1,7,2,37800,0,309327143,0,1
691111,75,119,6,9,-1,1,-1,-1,-1,6,2,29800,0,36545295,0,1
996216,64,294,9,9,-1,1,-1,-1,-1,6,0,10700,0,53687125,0,0
842502,63,60,9,9,-1,1,1078321,4,-1,4,2,9000,0,112463886,0,0
792510,64,474,6,4,-1,1,-1,-1,82,6,0,4000,0,81134789,1,0
881338,64,472,7,5,-1,0,93598027,-1,-1,5,1,5000,0,1387790000,0,0
84355,64,684,9,1,-1,1,506019,26,-1,7,0,10700,0,52003759,0,0
916295,39,752,6,9,-1,1,-1,-1,93,2,1,5000,0,1363240000,0,0
17977,64,346,6,9,-1,1,-1,-1,-1,6,1,5000,0,1407745000,0,0
329318,83,39,6,7,-1,0,-1,-1,-1,4,3,7800,0,211049519,0,0
640953,64,116,6,6,-1,1,310346,86000,-1,6,1,2100,0,212228288,1,0
920468,39,216,6,5,-1,1,-1,-1,91,5,1,2900,0,1338676779,1,1
902807,64,739,6,2,-1,1,-1,-1,87,5,1,5000,0,1402760000,0,1
459641,64,439,0,5,804659,1,-1,-1,99,4,1,2100,0,199426953,1,0
3681,63,289,6,9,-1,1,-1,-1,99,4,2,9000,0,112463886,0,0
